"date","mun_code","mun_name","tests","cases","population","cases_per_100K"
2020-05-12,615,"Horsens",3801,40,90370,44
2020-05-12,621,"Kolding",5610,109,92893,117
2020-05-12,630,"Vejle",5353,78,114830,68
2020-05-12,657,"Herning",5597,269,88917,303
2020-05-12,661,"Holstebro",3860,262,58504,448
2020-05-12,665,"Lemvig",745,25,19998,125
2020-05-12,671,"Struer",1071,32,21143,151
2020-05-12,706,"Syddjurs",1709,13,42768,30
2020-05-12,707,"Norddjurs",1346,NA,37680,NA
2020-05-12,710,"Favrskov",1954,27,48374,56
2020-05-12,727,"Odder",926,NA,22675,NA
2020-05-12,730,"Randers",3824,31,97909,32
2020-05-12,740,"Silkeborg",5384,116,93054,125
2020-05-12,741,"Samsø",110,NA,3684,NA
2020-05-12,746,"Skanderborg",2848,53,61974,86
2020-05-12,751,"Aarhus",16753,364,345332,105
2020-05-12,756,"Ikast-Brande",2025,60,41282,145
2020-05-12,760,"Ringkøbing-Skjern",2384,79,56930,139
2020-05-12,766,"Hedensted",1760,14,46747,30
2020-05-12,773,"Morsø",1101,17,20403,83
2020-05-12,779,"Skive",2064,50,46224,108
2020-05-12,787,"Thisted",2713,32,43660,73
2020-05-12,791,"Viborg",6446,96,97113,99
2020-05-12,810,"Brønderslev",2406,48,36370,132
2020-05-12,813,"Frederikshavn",2488,16,59987,27
2020-05-12,820,"Vesthimmerlands",1892,51,37121,137
2020-05-12,825,"Læsø",62,NA,1806,NA
2020-05-12,840,"Rebild",1518,13,29916,43
2020-05-12,846,"Mariagerfjord",2114,32,42055,76
2020-05-12,849,"Jammerbugt",2044,27,38460,70
2020-05-12,851,"Aalborg",13446,157,215312,73
2020-05-12,860,"Hjørring",4421,27,64665,42
2020-05-13,101,"København",44523,2131,623404,342
2020-05-13,147,"Frederiksberg",7241,409,103960,393
2020-05-13,151,"Ballerup",3723,179,48458,369
2020-05-13,153,"Brøndby",2369,150,35397,424
2020-05-13,155,"Dragør",852,30,14270,210
2020-05-13,157,"Gentofte",4667,238,75176,317
2020-05-13,159,"Gladsaxe",4901,252,69681,362
2020-05-13,161,"Glostrup",1882,149,22615,659
2020-05-13,163,"Herlev",2257,124,28786,431
2020-05-13,165,"Albertslund",2013,137,27877,491
2020-05-13,167,"Hvidovre",4553,283,53416,530
2020-05-13,169,"Høje-Taastrup",3130,171,50686,337
2020-05-13,173,"Lyngby-Taarbæk",3558,141,55790,253
2020-05-13,175,"Rødovre",2764,137,40052,342
2020-05-13,183,"Ishøj",1503,130,22946,567
2020-05-13,185,"Tårnby",2825,92,42984,214
2020-05-13,187,"Vallensbæk",1153,95,16654,570
2020-05-13,190,"Furesø",2752,78,41069,190
2020-05-13,201,"Allerød",1542,27,25646,105
2020-05-13,210,"Fredensborg",2680,73,40819,179
2020-05-13,217,"Helsingør",4911,167,62567,267
2020-05-13,219,"Hillerød",3945,102,50998,200
2020-05-13,223,"Hørsholm",1659,61,25007,244
2020-05-13,230,"Rudersdal",3486,152,56509,269
2020-05-13,240,"Egedal",3078,213,43335,492
2020-05-13,250,"Frederikssund",3188,98,45332,216
2020-05-13,253,"Greve",2471,94,50267,187
2020-05-13,259,"Køge",3054,123,60675,203
2020-05-13,260,"Halsnæs",1955,42,31271,134
2020-05-13,265,"Roskilde",5518,176,87577,201
2020-05-13,269,"Solrød",1188,44,23065,191
2020-05-13,270,"Gribskov",2660,72,41195,175
2020-05-13,306,"Odsherred",1778,54,33122,163
2020-05-13,316,"Holbæk",4194,158,71297,222
2020-05-13,320,"Faxe",1791,54,36513,148
2020-05-13,326,"Kalundborg",2309,72,48681,148
2020-05-13,329,"Ringsted",1795,51,34725,147
2020-05-13,330,"Slagelse",5779,357,79073,451
2020-05-13,336,"Stevns",997,25,22782,110
2020-05-13,340,"Sorø",1704,65,29834,218
2020-05-13,350,"Lejre",1548,50,27775,180
2020-05-13,360,"Lolland",2211,85,41615,204
2020-05-13,370,"Næstved",6759,163,82991,196
2020-05-13,376,"Guldborgsund",3475,75,60930,123
2020-05-13,390,"Vordingborg",2406,59,45816,129
2020-05-13,400,"Bornholm",3118,69,39572,174
2020-05-13,410,"Middelfart",2070,42,38553,109
2020-05-13,411,"Christiansø",5,NA,90,NA
2020-05-13,420,"Assens",1983,19,41212,46
2020-05-13,430,"Faaborg-Midtfyn",2534,30,51809,58
2020-05-13,440,"Kerteminde",1187,13,23773,55
2020-05-13,450,"Nyborg",1716,34,32042,106
2020-05-13,461,"Odense",12342,187,204182,92
2020-05-13,479,"Svendborg",3433,81,58599,138
2020-05-13,480,"Nordfyns",1435,15,29693,51
2020-05-13,482,"Langeland",610,NA,12560,NA
2020-05-13,492,"Ærø",279,NA,6058,NA
2020-05-13,510,"Haderslev",2140,NA,55857,NA
2020-05-13,530,"Billund",1138,22,26629,83
2020-05-13,540,"Sønderborg",3211,18,74561,24
2020-05-13,550,"Tønder",1310,13,37587,35
2020-05-13,561,"Esbjerg",7319,121,115652,105
2020-05-13,563,"Fanø",135,NA,3404,NA
2020-05-13,573,"Varde",2242,19,50129,38
2020-05-13,575,"Vejen",1888,23,42863,54
2020-05-13,580,"Aabenraa",2790,46,59035,78
2020-05-13,607,"Fredericia",2682,40,51427,78
2020-05-13,615,"Horsens",3981,40,90370,44
2020-05-13,621,"Kolding",5812,109,92893,117
2020-05-13,630,"Vejle",5575,80,114830,70
2020-05-13,657,"Herning",5791,269,88917,303
2020-05-13,661,"Holstebro",3989,263,58504,450
2020-05-13,665,"Lemvig",765,25,19998,125
2020-05-13,671,"Struer",1115,32,21143,151
2020-05-13,706,"Syddjurs",1780,13,42768,30
2020-05-13,707,"Norddjurs",1402,NA,37680,NA
2020-05-13,710,"Favrskov",2063,27,48374,56
2020-05-13,727,"Odder",975,NA,22675,NA
2020-05-13,730,"Randers",4006,32,97909,33
2020-05-13,740,"Silkeborg",5648,116,93054,125
2020-05-13,741,"Samsø",116,NA,3684,NA
2020-05-13,746,"Skanderborg",2952,53,61974,86
2020-05-13,751,"Aarhus",17584,364,345332,105
2020-05-13,756,"Ikast-Brande",2087,60,41282,145
2020-05-13,760,"Ringkøbing-Skjern",2469,79,56930,139
2020-05-13,766,"Hedensted",1842,14,46747,30
2020-05-13,773,"Morsø",1118,17,20403,83
2020-05-13,779,"Skive",2156,50,46224,108
2020-05-13,787,"Thisted",2914,32,43660,73
2020-05-13,791,"Viborg",6889,96,97113,99
2020-05-13,810,"Brønderslev",2476,48,36370,132
2020-05-13,813,"Frederikshavn",2595,16,59987,27
2020-05-13,820,"Vesthimmerlands",1928,51,37121,137
2020-05-13,825,"Læsø",63,NA,1806,NA
2020-05-13,840,"Rebild",1550,13,29916,43
2020-05-13,846,"Mariagerfjord",2164,32,42055,76
2020-05-13,849,"Jammerbugt",2114,27,38460,70
2020-05-13,851,"Aalborg",13836,157,215312,73
2020-05-13,860,"Hjørring",4613,29,64665,45
2020-05-14,101,"København",45976,2137,623404,343
2020-05-14,147,"Frederiksberg",7490,411,103960,395
2020-05-14,151,"Ballerup",3837,179,48458,369
2020-05-14,153,"Brøndby",2465,154,35397,435
2020-05-14,155,"Dragør",893,30,14270,210
2020-05-14,157,"Gentofte",4837,241,75176,321
2020-05-14,159,"Gladsaxe",5101,254,69681,365
2020-05-14,161,"Glostrup",1963,149,22615,659
2020-05-14,163,"Herlev",2321,124,28786,431
2020-05-14,165,"Albertslund",2102,137,27877,491
2020-05-14,167,"Hvidovre",4716,284,53416,532
2020-05-14,169,"Høje-Taastrup",3262,172,50686,339
2020-05-14,173,"Lyngby-Taarbæk",3660,141,55790,253
2020-05-14,175,"Rødovre",2891,138,40052,345
2020-05-14,183,"Ishøj",1571,131,22946,571
2020-05-14,185,"Tårnby",2924,92,42984,214
2020-05-14,187,"Vallensbæk",1193,95,16654,570
2020-05-14,190,"Furesø",2830,78,41069,190
2020-05-14,201,"Allerød",1575,27,25646,105
2020-05-14,210,"Fredensborg",2747,73,40819,179
2020-05-14,217,"Helsingør",5107,168,62567,269
2020-05-14,219,"Hillerød",4023,103,50998,202
2020-05-14,223,"Hørsholm",1695,62,25007,248
2020-05-14,230,"Rudersdal",3564,152,56509,269
2020-05-14,240,"Egedal",3163,214,43335,494
2020-05-14,250,"Frederikssund",3264,99,45332,218
2020-05-14,253,"Greve",2585,95,50267,189
2020-05-14,259,"Køge",3178,125,60675,206
2020-05-14,260,"Halsnæs",1992,43,31271,138
2020-05-14,265,"Roskilde",5758,179,87577,204
2020-05-14,269,"Solrød",1251,44,23065,191
2020-05-14,270,"Gribskov",2719,72,41195,175
2020-05-14,306,"Odsherred",1847,54,33122,163
2020-05-14,316,"Holbæk",4323,158,71297,222
2020-05-14,320,"Faxe",1855,55,36513,151
2020-05-14,326,"Kalundborg",2388,72,48681,148
2020-05-14,329,"Ringsted",1862,51,34725,147
2020-05-14,330,"Slagelse",5996,358,79073,453
2020-05-14,336,"Stevns",1046,26,22782,114
2020-05-14,340,"Sorø",1760,65,29834,218
2020-05-14,350,"Lejre",1610,50,27775,180
2020-05-14,360,"Lolland",2269,85,41615,204
2020-05-14,370,"Næstved",6939,164,82991,198
2020-05-14,376,"Guldborgsund",3595,76,60930,125
2020-05-14,390,"Vordingborg",2480,60,45816,131
2020-05-14,400,"Bornholm",3285,69,39572,174
2020-05-14,410,"Middelfart",2114,42,38553,109
2020-05-14,411,"Christiansø",5,NA,90,NA
2020-05-14,420,"Assens",2088,19,41212,46
2020-05-14,430,"Faaborg-Midtfyn",2626,30,51809,58
2020-05-14,440,"Kerteminde",1223,13,23773,55
2020-05-14,450,"Nyborg",1780,34,32042,106
2020-05-14,461,"Odense",12942,187,204182,92
2020-05-14,479,"Svendborg",3557,81,58599,138
2020-05-14,480,"Nordfyns",1495,15,29693,51
2020-05-14,482,"Langeland",625,NA,12560,NA
2020-05-14,492,"Ærø",283,NA,6058,NA
2020-05-14,510,"Haderslev",2217,NA,55857,NA
2020-05-14,530,"Billund",1177,22,26629,83
2020-05-14,540,"Sønderborg",3334,18,74561,24
2020-05-14,550,"Tønder",1364,13,37587,35
2020-05-14,561,"Esbjerg",7584,121,115652,105
2020-05-14,563,"Fanø",142,NA,3404,NA
2020-05-14,573,"Varde",2328,19,50129,38
2020-05-14,575,"Vejen",1957,23,42863,54
2020-05-14,580,"Aabenraa",2893,46,59035,78
2020-05-14,607,"Fredericia",2768,40,51427,78
2020-05-14,615,"Horsens",4125,40,90370,44
2020-05-14,621,"Kolding",6001,109,92893,117
2020-05-14,630,"Vejle",5793,82,114830,71
2020-05-14,657,"Herning",6049,270,88917,304
2020-05-14,661,"Holstebro",4155,263,58504,450
2020-05-14,665,"Lemvig",802,25,19998,125
2020-05-14,671,"Struer",1174,32,21143,151
2020-05-14,706,"Syddjurs",1847,13,42768,30
2020-05-14,707,"Norddjurs",1460,NA,37680,NA
2020-05-14,710,"Favrskov",2155,27,48374,56
2020-05-14,727,"Odder",1015,NA,22675,NA
2020-05-14,730,"Randers",4157,32,97909,33
2020-05-14,740,"Silkeborg",5863,116,93054,125
2020-05-14,741,"Samsø",124,NA,3684,NA
2020-05-14,746,"Skanderborg",3061,53,61974,86
2020-05-14,751,"Aarhus",18169,365,345332,106
2020-05-14,756,"Ikast-Brande",2178,60,41282,145
2020-05-14,760,"Ringkøbing-Skjern",2604,79,56930,139
2020-05-14,766,"Hedensted",1927,15,46747,32
2020-05-14,773,"Morsø",1155,17,20403,83
2020-05-14,779,"Skive",2251,50,46224,108
2020-05-14,787,"Thisted",3064,32,43660,73
2020-05-14,791,"Viborg",7217,96,97113,99
2020-05-14,810,"Brønderslev",2508,48,36370,132
2020-05-14,813,"Frederikshavn",2649,16,59987,27
2020-05-14,820,"Vesthimmerlands",1976,51,37121,137
2020-05-14,825,"Læsø",63,NA,1806,NA
2020-05-14,840,"Rebild",1594,13,29916,43
2020-05-14,846,"Mariagerfjord",2221,32,42055,76
2020-05-14,849,"Jammerbugt",2167,27,38460,70
2020-05-14,851,"Aalborg",14264,157,215312,73
2020-05-14,860,"Hjørring",4693,30,64665,46
2020-05-15,101,"København",47232,2151,623404,345
2020-05-15,147,"Frederiksberg",7713,412,103960,396
2020-05-15,151,"Ballerup",3960,180,48458,371
2020-05-15,153,"Brøndby",2541,157,35397,444
2020-05-15,155,"Dragør",920,30,14270,210
2020-05-15,157,"Gentofte",4972,244,75176,325
2020-05-15,159,"Gladsaxe",5267,254,69681,365
2020-05-15,161,"Glostrup",2020,149,22615,659
2020-05-15,163,"Herlev",2403,124,28786,431
2020-05-15,165,"Albertslund",2165,138,27877,495
2020-05-15,167,"Hvidovre",4859,287,53416,537
2020-05-15,169,"Høje-Taastrup",3368,173,50686,341
2020-05-15,173,"Lyngby-Taarbæk",3787,141,55790,253
2020-05-15,175,"Rødovre",2998,139,40052,347
2020-05-15,183,"Ishøj",1623,132,22946,575
2020-05-15,185,"Tårnby",3019,93,42984,216
2020-05-15,187,"Vallensbæk",1230,95,16654,570
2020-05-15,190,"Furesø",2951,80,41069,195
2020-05-15,201,"Allerød",1631,28,25646,109
2020-05-15,210,"Fredensborg",2856,77,40819,189
2020-05-15,217,"Helsingør",5310,170,62567,272
2020-05-15,219,"Hillerød",4145,103,50998,202
2020-05-15,223,"Hørsholm",1771,62,25007,248
2020-05-15,230,"Rudersdal",3692,153,56509,271
2020-05-15,240,"Egedal",3278,216,43335,498
2020-05-15,250,"Frederikssund",3396,100,45332,221
2020-05-15,253,"Greve",2672,96,50267,191
2020-05-15,259,"Køge",3287,127,60675,209
2020-05-15,260,"Halsnæs",2060,44,31271,141
2020-05-15,265,"Roskilde",5960,180,87577,206
2020-05-15,269,"Solrød",1292,45,23065,195
2020-05-15,270,"Gribskov",2837,72,41195,175
2020-05-15,306,"Odsherred",1895,55,33122,166
2020-05-15,316,"Holbæk",4439,160,71297,224
2020-05-15,320,"Faxe",1915,55,36513,151
2020-05-15,326,"Kalundborg",2453,72,48681,148
2020-05-15,329,"Ringsted",1928,51,34725,147
2020-05-15,330,"Slagelse",6164,360,79073,455
2020-05-15,336,"Stevns",1083,26,22782,114
2020-05-15,340,"Sorø",1800,65,29834,218
2020-05-15,350,"Lejre",1661,51,27775,184
2020-05-15,360,"Lolland",2334,85,41615,204
2020-05-15,370,"Næstved",7074,165,82991,199
2020-05-15,376,"Guldborgsund",3719,78,60930,128
2020-05-15,390,"Vordingborg",2546,61,45816,133
2020-05-15,400,"Bornholm",3406,69,39572,174
2020-05-15,410,"Middelfart",2201,42,38553,109
2020-05-15,411,"Christiansø",5,NA,90,NA
2020-05-15,420,"Assens",2153,19,41212,46
2020-05-15,430,"Faaborg-Midtfyn",2694,30,51809,58
2020-05-15,440,"Kerteminde",1248,13,23773,55
2020-05-15,450,"Nyborg",1823,34,32042,106
2020-05-15,461,"Odense",13351,192,204182,94
2020-05-15,479,"Svendborg",3630,81,58599,138
2020-05-15,480,"Nordfyns",1544,15,29693,51
2020-05-15,482,"Langeland",634,NA,12560,NA
2020-05-15,492,"Ærø",298,NA,6058,NA
2020-05-15,510,"Haderslev",2304,NA,55857,NA
2020-05-15,530,"Billund",1225,22,26629,83
2020-05-15,540,"Sønderborg",3461,18,74561,24
2020-05-15,550,"Tønder",1412,13,37587,35
2020-05-15,561,"Esbjerg",7867,121,115652,105
2020-05-15,563,"Fanø",148,NA,3404,NA
2020-05-15,573,"Varde",2413,19,50129,38
2020-05-15,575,"Vejen",2023,23,42863,54
2020-05-15,580,"Aabenraa",2982,46,59035,78
2020-05-15,607,"Fredericia",2857,41,51427,80
2020-05-15,615,"Horsens",4239,40,90370,44
2020-05-15,621,"Kolding",6251,110,92893,118
2020-05-15,630,"Vejle",6029,87,114830,76
2020-05-15,657,"Herning",6140,270,88917,304
2020-05-15,661,"Holstebro",4275,265,58504,453
2020-05-15,665,"Lemvig",831,25,19998,125
2020-05-15,671,"Struer",1198,32,21143,151
2020-05-15,706,"Syddjurs",1902,13,42768,30
2020-05-15,707,"Norddjurs",1509,NA,37680,NA
2020-05-15,710,"Favrskov",2226,27,48374,56
2020-05-15,727,"Odder",1047,NA,22675,NA
2020-05-15,730,"Randers",4299,32,97909,33
2020-05-15,740,"Silkeborg",6054,116,93054,125
2020-05-15,741,"Samsø",126,NA,3684,NA
2020-05-15,746,"Skanderborg",3142,53,61974,86
2020-05-15,751,"Aarhus",18573,366,345332,106
2020-05-15,756,"Ikast-Brande",2210,60,41282,145
2020-05-15,760,"Ringkøbing-Skjern",2678,79,56930,139
2020-05-15,766,"Hedensted",1995,15,46747,32
2020-05-15,773,"Morsø",1187,17,20403,83
2020-05-15,779,"Skive",2312,50,46224,108
2020-05-15,787,"Thisted",3182,32,43660,73
2020-05-15,791,"Viborg",7447,96,97113,99
2020-05-15,810,"Brønderslev",2558,48,36370,132
2020-05-15,813,"Frederikshavn",2730,16,59987,27
2020-05-15,820,"Vesthimmerlands",2018,51,37121,137
2020-05-15,825,"Læsø",70,NA,1806,NA
2020-05-15,840,"Rebild",1649,13,29916,43
2020-05-15,846,"Mariagerfjord",2281,32,42055,76
2020-05-15,849,"Jammerbugt",2213,27,38460,70
2020-05-15,851,"Aalborg",14672,157,215312,73
2020-05-15,860,"Hjørring",4802,30,64665,46
2020-05-16,101,"København",48674,2164,623404,347
2020-05-16,147,"Frederiksberg",7990,414,103960,398
2020-05-16,151,"Ballerup",4049,180,48458,371
2020-05-16,153,"Brøndby",2593,158,35397,446
2020-05-16,155,"Dragør",949,30,14270,210
2020-05-16,157,"Gentofte",5108,244,75176,325
2020-05-16,159,"Gladsaxe",5368,254,69681,365
2020-05-16,161,"Glostrup",2101,150,22615,663
2020-05-16,163,"Herlev",2459,126,28786,438
2020-05-16,165,"Albertslund",2205,138,27877,495
2020-05-16,167,"Hvidovre",4933,287,53416,537
2020-05-16,169,"Høje-Taastrup",3441,177,50686,349
2020-05-16,173,"Lyngby-Taarbæk",3887,141,55790,253
2020-05-16,175,"Rødovre",3059,140,40052,350
2020-05-16,183,"Ishøj",1659,133,22946,580
2020-05-16,185,"Tårnby",3092,93,42984,216
2020-05-16,187,"Vallensbæk",1246,96,16654,576
2020-05-16,190,"Furesø",3009,80,41069,195
2020-05-16,201,"Allerød",1671,28,25646,109
2020-05-16,210,"Fredensborg",2939,77,40819,189
2020-05-16,217,"Helsingør",5427,173,62567,277
2020-05-16,219,"Hillerød",4263,103,50998,202
2020-05-16,223,"Hørsholm",1833,62,25007,248
2020-05-16,230,"Rudersdal",3760,155,56509,274
2020-05-16,240,"Egedal",3361,217,43335,501
2020-05-16,250,"Frederikssund",3505,101,45332,223
2020-05-16,253,"Greve",2774,96,50267,191
2020-05-16,259,"Køge",3410,130,60675,214
2020-05-16,260,"Halsnæs",2097,44,31271,141
2020-05-16,265,"Roskilde",6164,182,87577,208
2020-05-16,269,"Solrød",1343,45,23065,195
2020-05-16,270,"Gribskov",2906,72,41195,175
2020-05-16,306,"Odsherred",1968,55,33122,166
2020-05-16,316,"Holbæk",4554,161,71297,226
2020-05-16,320,"Faxe",1968,55,36513,151
2020-05-16,326,"Kalundborg",2523,75,48681,154
2020-05-16,329,"Ringsted",1981,51,34725,147
2020-05-16,330,"Slagelse",6295,362,79073,458
2020-05-16,336,"Stevns",1112,26,22782,114
2020-05-16,340,"Sorø",1843,67,29834,225
2020-05-16,350,"Lejre",1729,51,27775,184
2020-05-16,360,"Lolland",2402,85,41615,204
2020-05-16,370,"Næstved",7212,166,82991,200
2020-05-16,376,"Guldborgsund",3832,79,60930,130
2020-05-16,390,"Vordingborg",2648,63,45816,138
2020-05-16,400,"Bornholm",3466,70,39572,177
2020-05-16,410,"Middelfart",2287,42,38553,109
2020-05-16,411,"Christiansø",5,NA,90,NA
2020-05-16,420,"Assens",2229,19,41212,46
2020-05-16,430,"Faaborg-Midtfyn",2773,30,51809,58
2020-05-16,440,"Kerteminde",1285,13,23773,55
2020-05-16,450,"Nyborg",1885,34,32042,106
2020-05-16,461,"Odense",13907,200,204182,98
2020-05-16,479,"Svendborg",3735,81,58599,138
2020-05-16,480,"Nordfyns",1595,15,29693,51
2020-05-16,482,"Langeland",654,NA,12560,NA
2020-05-16,492,"Ærø",307,NA,6058,NA
2020-05-16,510,"Haderslev",2381,NA,55857,NA
2020-05-16,530,"Billund",1259,22,26629,83
2020-05-16,540,"Sønderborg",3554,18,74561,24
2020-05-16,550,"Tønder",1452,13,37587,35
2020-05-16,561,"Esbjerg",8044,121,115652,105
2020-05-16,563,"Fanø",150,NA,3404,NA
2020-05-16,573,"Varde",2460,19,50129,38
2020-05-16,575,"Vejen",2094,23,42863,54
2020-05-16,580,"Aabenraa",3082,46,59035,78
2020-05-16,607,"Fredericia",2972,41,51427,80
2020-05-16,615,"Horsens",4350,41,90370,45
2020-05-16,621,"Kolding",6530,112,92893,121
2020-05-16,630,"Vejle",6304,89,114830,78
2020-05-16,657,"Herning",6252,270,88917,304
2020-05-16,661,"Holstebro",4362,265,58504,453
2020-05-16,665,"Lemvig",856,25,19998,125
2020-05-16,671,"Struer",1226,32,21143,151
2020-05-16,706,"Syddjurs",1956,13,42768,30
2020-05-16,707,"Norddjurs",1543,NA,37680,NA
2020-05-16,710,"Favrskov",2295,27,48374,56
2020-05-16,727,"Odder",1079,NA,22675,NA
2020-05-16,730,"Randers",4396,32,97909,33
2020-05-16,740,"Silkeborg",6221,117,93054,126
2020-05-16,741,"Samsø",132,NA,3684,NA
2020-05-16,746,"Skanderborg",3225,53,61974,86
2020-05-16,751,"Aarhus",19071,367,345332,106
2020-05-16,756,"Ikast-Brande",2265,60,41282,145
2020-05-16,760,"Ringkøbing-Skjern",2727,79,56930,139
2020-05-16,766,"Hedensted",2064,15,46747,32
2020-05-16,773,"Morsø",1217,17,20403,83
2020-05-16,779,"Skive",2372,50,46224,108
2020-05-16,787,"Thisted",3250,32,43660,73
2020-05-16,791,"Viborg",7620,96,97113,99
2020-05-16,810,"Brønderslev",2684,48,36370,132
2020-05-16,813,"Frederikshavn",2809,16,59987,27
2020-05-16,820,"Vesthimmerlands",2075,51,37121,137
2020-05-16,825,"Læsø",76,NA,1806,NA
2020-05-16,840,"Rebild",1721,13,29916,43
2020-05-16,846,"Mariagerfjord",2348,32,42055,76
2020-05-16,849,"Jammerbugt",2277,27,38460,70
2020-05-16,851,"Aalborg",15164,157,215312,73
2020-05-16,860,"Hjørring",4925,30,64665,46
2020-05-17,101,"København",49828,2182,623404,350
2020-05-17,147,"Frederiksberg",8220,416,103960,400
2020-05-17,151,"Ballerup",4148,181,48458,374
2020-05-17,153,"Brøndby",2676,164,35397,463
2020-05-17,155,"Dragør",983,30,14270,210
2020-05-17,157,"Gentofte",5242,244,75176,325
2020-05-17,159,"Gladsaxe",5500,255,69681,366
2020-05-17,161,"Glostrup",2163,153,22615,677
2020-05-17,163,"Herlev",2521,127,28786,441
2020-05-17,165,"Albertslund",2293,142,27877,509
2020-05-17,167,"Hvidovre",5095,290,53416,543
2020-05-17,169,"Høje-Taastrup",3582,178,50686,351
2020-05-17,173,"Lyngby-Taarbæk",3994,141,55790,253
2020-05-17,175,"Rødovre",3170,140,40052,350
2020-05-17,183,"Ishøj",1705,133,22946,580
2020-05-17,185,"Tårnby",3194,95,42984,221
2020-05-17,187,"Vallensbæk",1274,97,16654,582
2020-05-17,190,"Furesø",3081,80,41069,195
2020-05-17,201,"Allerød",1713,28,25646,109
2020-05-17,210,"Fredensborg",3054,79,40819,194
2020-05-17,217,"Helsingør",5571,174,62567,278
2020-05-17,219,"Hillerød",4374,103,50998,202
2020-05-17,223,"Hørsholm",1867,62,25007,248
2020-05-17,230,"Rudersdal",3858,157,56509,278
2020-05-17,240,"Egedal",3449,217,43335,501
2020-05-17,250,"Frederikssund",3579,101,45332,223
2020-05-17,253,"Greve",2846,96,50267,191
2020-05-17,259,"Køge",3489,130,60675,214
2020-05-17,260,"Halsnæs",2154,44,31271,141
2020-05-17,265,"Roskilde",6295,183,87577,209
2020-05-17,269,"Solrød",1398,45,23065,195
2020-05-17,270,"Gribskov",2962,72,41195,175
2020-05-17,306,"Odsherred",1999,56,33122,169
2020-05-17,316,"Holbæk",4647,161,71297,226
2020-05-17,320,"Faxe",2019,56,36513,153
2020-05-17,326,"Kalundborg",2580,75,48681,154
2020-05-17,329,"Ringsted",2035,51,34725,147
2020-05-17,330,"Slagelse",6409,363,79073,459
2020-05-17,336,"Stevns",1146,26,22782,114
2020-05-17,340,"Sorø",1882,67,29834,225
2020-05-17,350,"Lejre",1757,51,27775,184
2020-05-17,360,"Lolland",2450,85,41615,204
2020-05-17,370,"Næstved",7348,167,82991,201
2020-05-17,376,"Guldborgsund",3868,80,60930,131
2020-05-17,390,"Vordingborg",2675,64,45816,140
2020-05-17,400,"Bornholm",3566,70,39572,177
2020-05-17,410,"Middelfart",2321,42,38553,109
2020-05-17,411,"Christiansø",5,NA,90,NA
2020-05-17,420,"Assens",2279,19,41212,46
2020-05-17,430,"Faaborg-Midtfyn",2813,30,51809,58
2020-05-17,440,"Kerteminde",1308,13,23773,55
2020-05-17,450,"Nyborg",1919,34,32042,106
2020-05-17,461,"Odense",14203,202,204182,99
2020-05-17,479,"Svendborg",3793,82,58599,140
2020-05-17,480,"Nordfyns",1619,15,29693,51
2020-05-17,482,"Langeland",664,NA,12560,NA
2020-05-17,492,"Ærø",313,NA,6058,NA
2020-05-17,510,"Haderslev",2439,NA,55857,NA
2020-05-17,530,"Billund",1293,22,26629,83
2020-05-17,540,"Sønderborg",3633,18,74561,24
2020-05-17,550,"Tønder",1485,13,37587,35
2020-05-17,561,"Esbjerg",8251,121,115652,105
2020-05-17,563,"Fanø",153,NA,3404,NA
2020-05-17,573,"Varde",2539,19,50129,38
2020-05-17,575,"Vejen",2153,23,42863,54
2020-05-17,580,"Aabenraa",3146,46,59035,78
2020-05-17,607,"Fredericia",3020,41,51427,80
2020-05-17,615,"Horsens",4442,41,90370,45
2020-05-17,621,"Kolding",6632,113,92893,122
2020-05-17,630,"Vejle",6412,89,114830,78
2020-05-17,657,"Herning",6369,270,88917,304
2020-05-17,661,"Holstebro",4450,266,58504,455
2020-05-17,665,"Lemvig",886,25,19998,125
2020-05-17,671,"Struer",1252,32,21143,151
2020-05-17,706,"Syddjurs",2017,13,42768,30
2020-05-17,707,"Norddjurs",1581,NA,37680,NA
2020-05-17,710,"Favrskov",2342,27,48374,56
2020-05-17,727,"Odder",1105,NA,22675,NA
2020-05-17,730,"Randers",4525,32,97909,33
2020-05-17,740,"Silkeborg",6366,119,93054,128
2020-05-17,741,"Samsø",133,NA,3684,NA
2020-05-17,746,"Skanderborg",3299,53,61974,86
2020-05-17,751,"Aarhus",19591,372,345332,108
2020-05-17,756,"Ikast-Brande",2316,60,41282,145
2020-05-17,760,"Ringkøbing-Skjern",2790,79,56930,139
2020-05-17,766,"Hedensted",2119,15,46747,32
2020-05-17,773,"Morsø",1248,17,20403,83
2020-05-17,779,"Skive",2418,50,46224,108
2020-05-17,787,"Thisted",3339,32,43660,73
2020-05-17,791,"Viborg",7793,96,97113,99
2020-05-17,810,"Brønderslev",2823,48,36370,132
2020-05-17,813,"Frederikshavn",2894,16,59987,27
2020-05-17,820,"Vesthimmerlands",2128,51,37121,137
2020-05-17,825,"Læsø",77,NA,1806,NA
2020-05-17,840,"Rebild",1764,13,29916,43
2020-05-17,846,"Mariagerfjord",2406,32,42055,76
2020-05-17,849,"Jammerbugt",2336,27,38460,70
2020-05-17,851,"Aalborg",15593,158,215312,73
2020-05-17,860,"Hjørring",5051,30,64665,46
2020-05-18,101,"København",50580,2196,623404,352
2020-05-18,147,"Frederiksberg",8359,416,103960,400
2020-05-18,151,"Ballerup",4220,181,48458,374
2020-05-18,153,"Brøndby",2735,169,35397,477
2020-05-18,155,"Dragør",1002,30,14270,210
