"date","mun_code","mun_name","tests","cases","population","cases_per_100K"
2020-11-05,320,"Faxe",16576,294,36576,804
2020-11-05,326,"Kalundborg",19870,221,48436,456
2020-11-05,329,"Ringsted",18129,284,34852,815
2020-11-05,330,"Slagelse",36263,848,79073,1072
2020-11-05,336,"Stevns",9928,156,22805,684
2020-11-05,340,"Sorø",13557,186,29881,622
2020-11-05,350,"Lejre",13496,223,27996,797
2020-11-05,360,"Lolland",18493,197,41105,479
2020-11-05,370,"Næstved",40144,456,83143,548
2020-11-05,376,"Guldborgsund",26081,230,60722,379
2020-11-05,390,"Vordingborg",18810,152,45566,334
2020-11-05,400,"Bornholm",20521,140,39499,354
2020-11-05,410,"Middelfart",16753,130,38853,335
2020-11-05,411,"Christiansø",46,0,84,0
2020-11-05,420,"Assens",16857,113,40965,276
2020-11-05,430,"Faaborg-Midtfyn",23878,209,51556,405
2020-11-05,440,"Kerteminde",11278,137,23812,575
2020-11-05,450,"Nyborg",15433,169,32009,528
2020-11-05,461,"Odense",109772,1544,204895,754
2020-11-05,479,"Svendborg",24761,248,58296,425
2020-11-05,480,"Nordfyns",12751,95,29665,320
2020-11-05,482,"Langeland",4058,30,12491,240
2020-11-05,492,"Ærø",1953,14,5964,235
2020-11-05,510,"Haderslev",21921,156,55670,280
2020-11-05,530,"Billund",13306,165,26608,620
2020-11-05,540,"Sønderborg",32643,332,74220,447
2020-11-05,550,"Tønder",16809,188,37366,503
2020-11-05,561,"Esbjerg",57552,637,115483,552
2020-11-05,563,"Fanø",1486,12,3488,344
2020-11-05,573,"Varde",22186,201,49961,402
2020-11-05,575,"Vejen",18669,224,42742,524
2020-11-05,580,"Aabenraa",24790,252,58761,429
2020-11-05,607,"Fredericia",26022,297,51377,578
2020-11-05,615,"Horsens",41745,493,90966,542
2020-11-05,621,"Kolding",42707,507,93175,544
2020-11-05,630,"Vejle",54615,617,115748,533
2020-11-05,657,"Herning",39158,591,89127,663
2020-11-05,661,"Holstebro",29097,532,58591,908
2020-11-05,665,"Lemvig",8584,136,19722,690
2020-11-05,671,"Struer",10682,201,21036,956
2020-11-05,706,"Syddjurs",18570,150,42962,349
2020-11-05,707,"Norddjurs",14612,78,37089,210
2020-11-05,710,"Favrskov",21089,171,48397,353
2020-11-05,727,"Odder",10674,111,22844,486
2020-11-05,730,"Randers",42324,356,97805,364
2020-11-05,740,"Silkeborg",48631,625,94026,665
2020-11-05,741,"Samsø",1353,9,3657,246
2020-11-05,746,"Skanderborg",31490,367,62678,586
2020-11-05,751,"Aarhus",198418,4198,349983,1199
2020-11-05,756,"Ikast-Brande",18591,213,41369,515
2020-11-05,760,"Ringkøbing-Skjern",24561,389,56594,687
2020-11-05,766,"Hedensted",19500,225,46722,482
2020-11-05,773,"Morsø",8220,51,20247,252
2020-11-05,779,"Skive",21983,280,45851,611
2020-11-05,787,"Thisted",20693,220,43423,507
2020-11-05,791,"Viborg",45014,362,96921,374
2020-11-05,810,"Brønderslev",21142,425,36304,1171
2020-11-05,813,"Frederikshavn",30192,423,59654,709
2020-11-05,820,"Vesthimmerlands",16116,177,36727,482
2020-11-05,825,"Læsø",874,12,1786,672
2020-11-05,840,"Rebild",13639,151,30113,501
2020-11-05,846,"Mariagerfjord",17728,169,41800,404
2020-11-05,849,"Jammerbugt",19560,351,38324,916
2020-11-05,851,"Aalborg",114059,1768,217075,814
2020-11-05,860,"Hjørring",37877,589,64483,913
2020-11-06,101,"København",371217,9631,632340,1523
2020-11-06,147,"Frederiksberg",60077,1498,104305,1436
2020-11-06,151,"Ballerup",28959,781,48602,1607
2020-11-06,153,"Brøndby",21070,789,35090,2249
2020-11-06,155,"Dragør",7541,130,14494,897
2020-11-06,157,"Gentofte",40408,899,74830,1201
2020-11-06,159,"Gladsaxe",38176,997,69262,1439
2020-11-06,161,"Glostrup",13149,464,23128,2006
2020-11-06,163,"Herlev",16988,500,28953,1727
2020-11-06,165,"Albertslund",16313,601,27731,2167
2020-11-06,167,"Hvidovre",32233,963,53527,1799
2020-11-06,169,"Høje-Taastrup",28594,1094,50759,2155
2020-11-06,173,"Lyngby-Taarbæk",30019,571,56214,1016
2020-11-06,175,"Rødovre",23301,703,40652,1729
2020-11-06,183,"Ishøj",14178,641,22989,2788
2020-11-06,185,"Tårnby",23515,566,42989,1317
2020-11-06,187,"Vallensbæk",10301,413,16633,2483
2020-11-06,190,"Furesø",21713,359,40965,876
2020-11-06,201,"Allerød",13805,186,25633,726
2020-11-06,210,"Fredensborg",21118,331,40865,810
2020-11-06,217,"Helsingør",32146,590,62695,941
2020-11-06,219,"Hillerød",27362,437,51183,854
2020-11-06,223,"Hørsholm",12770,239,24864,961
2020-11-06,230,"Rudersdal",30470,661,56728,1165
2020-11-06,240,"Egedal",23701,601,43354,1386
2020-11-06,250,"Frederikssund",21751,316,45223,699
2020-11-06,253,"Greve",26087,541,50558,1070
2020-11-06,259,"Køge",30479,723,60979,1186
2020-11-06,260,"Halsnæs",14706,160,31384,510
2020-11-06,265,"Roskilde",46269,804,87914,915
2020-11-06,269,"Solrød",13209,289,23255,1243
2020-11-06,270,"Gribskov",19892,230,41048,560
2020-11-06,306,"Odsherred",13628,152,32957,461
2020-11-06,316,"Holbæk",31792,496,71541,693
2020-11-06,320,"Faxe",16770,300,36576,820
2020-11-06,326,"Kalundborg",20048,231,48436,477
2020-11-06,329,"Ringsted",18257,295,34852,846
2020-11-06,330,"Slagelse",36647,886,79073,1120
2020-11-06,336,"Stevns",10070,159,22805,697
2020-11-06,340,"Sorø",13666,188,29881,629
2020-11-06,350,"Lejre",13590,236,27996,843
2020-11-06,360,"Lolland",18667,200,41105,487
2020-11-06,370,"Næstved",40602,470,83143,565
2020-11-06,376,"Guldborgsund",26322,234,60722,385
2020-11-06,390,"Vordingborg",19005,157,45566,345
2020-11-06,400,"Bornholm",20698,142,39499,360
2020-11-06,410,"Middelfart",16971,131,38853,337
2020-11-06,411,"Christiansø",46,0,84,0
2020-11-06,420,"Assens",17024,120,40965,293
2020-11-06,430,"Faaborg-Midtfyn",23989,218,51556,423
2020-11-06,440,"Kerteminde",11361,141,23812,592
2020-11-06,450,"Nyborg",15534,173,32009,540
2020-11-06,461,"Odense",110497,1576,204895,769
2020-11-06,479,"Svendborg",24983,255,58296,437
2020-11-06,480,"Nordfyns",12827,98,29665,330
2020-11-06,482,"Langeland",4110,30,12491,240
2020-11-06,492,"Ærø",1971,14,5964,235
2020-11-06,510,"Haderslev",22155,175,55670,314
2020-11-06,530,"Billund",13385,167,26608,628
2020-11-06,540,"Sønderborg",33128,352,74220,474
2020-11-06,550,"Tønder",16984,192,37366,514
2020-11-06,561,"Esbjerg",57911,649,115483,562
2020-11-06,563,"Fanø",1496,12,3488,344
2020-11-06,573,"Varde",22336,211,49961,422
2020-11-06,575,"Vejen",18827,230,42742,538
2020-11-06,580,"Aabenraa",24971,263,58761,448
2020-11-06,607,"Fredericia",26158,305,51377,594
2020-11-06,615,"Horsens",42043,511,90966,562
2020-11-06,621,"Kolding",43135,534,93175,573
2020-11-06,630,"Vejle",55115,640,115748,553
2020-11-06,657,"Herning",39494,609,89127,683
2020-11-06,661,"Holstebro",29272,540,58591,922
2020-11-06,665,"Lemvig",8711,138,19722,700
2020-11-06,671,"Struer",10741,213,21036,1013
2020-11-06,706,"Syddjurs",18699,154,42962,358
2020-11-06,707,"Norddjurs",14724,79,37089,213
2020-11-06,710,"Favrskov",21244,175,48397,362
2020-11-06,727,"Odder",10745,114,22844,499
2020-11-06,730,"Randers",42644,363,97805,371
2020-11-06,740,"Silkeborg",48928,639,94026,680
2020-11-06,741,"Samsø",1426,10,3657,273
2020-11-06,746,"Skanderborg",31731,376,62678,600
2020-11-06,751,"Aarhus",199859,4329,349983,1237
2020-11-06,756,"Ikast-Brande",18766,223,41369,539
2020-11-06,760,"Ringkøbing-Skjern",24878,410,56594,724
2020-11-06,766,"Hedensted",19748,231,46722,494
2020-11-06,773,"Morsø",8290,54,20247,267
2020-11-06,779,"Skive",22139,286,45851,624
2020-11-06,787,"Thisted",20873,232,43423,534
2020-11-06,791,"Viborg",45330,367,96921,379
2020-11-06,810,"Brønderslev",21228,430,36304,1184
2020-11-06,813,"Frederikshavn",30536,441,59654,739
2020-11-06,820,"Vesthimmerlands",16365,187,36727,509
2020-11-06,825,"Læsø",875,12,1786,672
2020-11-06,840,"Rebild",13754,155,30113,515
2020-11-06,846,"Mariagerfjord",17923,175,41800,419
2020-11-06,849,"Jammerbugt",19755,355,38324,926
2020-11-06,851,"Aalborg",115173,1822,217075,839
2020-11-06,860,"Hjørring",38035,596,64483,924
2020-11-09,101,"København",376491,10113,632340,1599
2020-11-09,147,"Frederiksberg",60827,1542,104305,1478
2020-11-09,151,"Ballerup",29457,826,48602,1700
2020-11-09,153,"Brøndby",21307,822,35090,2343
2020-11-09,155,"Dragør",7729,139,14494,959
2020-11-09,157,"Gentofte",41319,972,74830,1299
2020-11-09,159,"Gladsaxe",38690,1048,69262,1513
2020-11-09,161,"Glostrup",13386,473,23128,2045
2020-11-09,163,"Herlev",17221,536,28953,1851
2020-11-09,165,"Albertslund",16867,631,27731,2275
2020-11-09,167,"Hvidovre",32668,1003,53527,1874
2020-11-09,169,"Høje-Taastrup",29364,1162,50759,2289
2020-11-09,173,"Lyngby-Taarbæk",30474,599,56214,1066
2020-11-09,175,"Rødovre",23628,727,40652,1788
2020-11-09,183,"Ishøj",14367,662,22989,2880
2020-11-09,185,"Tårnby",24030,603,42989,1403
2020-11-09,187,"Vallensbæk",10430,445,16633,2675
2020-11-09,190,"Furesø",22058,378,40965,923
2020-11-09,201,"Allerød",14127,192,25633,749
2020-11-09,210,"Fredensborg",21790,344,40865,842
2020-11-09,217,"Helsingør",32732,631,62695,1006
2020-11-09,219,"Hillerød",27765,458,51183,895
2020-11-09,223,"Hørsholm",12965,253,24864,1018
2020-11-09,230,"Rudersdal",30935,688,56728,1213
2020-11-09,240,"Egedal",24213,627,43354,1446
2020-11-09,250,"Frederikssund",22111,334,45223,739
2020-11-09,253,"Greve",26502,565,50558,1118
2020-11-09,259,"Køge",31248,762,60979,1250
2020-11-09,260,"Halsnæs",14897,166,31384,529
2020-11-09,265,"Roskilde",47162,852,87914,969
2020-11-09,269,"Solrød",13388,299,23255,1286
2020-11-09,270,"Gribskov",20186,236,41048,575
2020-11-09,306,"Odsherred",13868,155,32957,470
2020-11-09,316,"Holbæk",32619,546,71541,763
2020-11-09,320,"Faxe",17151,313,36576,856
2020-11-09,326,"Kalundborg",20468,250,48436,516
2020-11-09,329,"Ringsted",18550,322,34852,924
2020-11-09,330,"Slagelse",37324,928,79073,1174
2020-11-09,336,"Stevns",10302,167,22805,732
2020-11-09,340,"Sorø",13874,190,29881,636
2020-11-09,350,"Lejre",13821,252,27996,900
2020-11-09,360,"Lolland",19029,212,41105,516
2020-11-09,370,"Næstved",41190,502,83143,604
2020-11-09,376,"Guldborgsund",26848,253,60722,417
2020-11-09,390,"Vordingborg",19307,166,45566,364
2020-11-09,400,"Bornholm",21028,148,39499,375
2020-11-09,410,"Middelfart",17200,134,38853,345
2020-11-09,411,"Christiansø",47,0,84,0
2020-11-09,420,"Assens",17548,131,40965,320
2020-11-09,430,"Faaborg-Midtfyn",24360,224,51556,434
2020-11-09,440,"Kerteminde",11533,146,23812,613
2020-11-09,450,"Nyborg",16015,197,32009,615
2020-11-09,461,"Odense",111894,1637,204895,799
2020-11-09,479,"Svendborg",25531,273,58296,468
2020-11-09,480,"Nordfyns",13022,102,29665,344
2020-11-09,482,"Langeland",4180,30,12491,240
2020-11-09,492,"Ærø",2028,14,5964,235
2020-11-09,510,"Haderslev",22739,205,55670,368
2020-11-09,530,"Billund",13522,177,26608,665
2020-11-09,540,"Sønderborg",33801,369,74220,497
2020-11-09,550,"Tønder",17306,199,37366,533
2020-11-09,561,"Esbjerg",58649,666,115483,577
2020-11-09,563,"Fanø",1505,12,3488,344
2020-11-09,573,"Varde",22753,226,49961,452
2020-11-09,575,"Vejen",19256,246,42742,576
2020-11-09,580,"Aabenraa",25394,274,58761,466
2020-11-09,607,"Fredericia",26443,315,51377,613
2020-11-09,615,"Horsens",42584,530,90966,583
2020-11-09,621,"Kolding",44088,601,93175,645
2020-11-09,630,"Vejle",56032,680,115748,587
2020-11-09,657,"Herning",40143,630,89127,707
2020-11-09,661,"Holstebro",29654,564,58591,963
2020-11-09,665,"Lemvig",8881,152,19722,771
2020-11-09,671,"Struer",10870,222,21036,1055
2020-11-09,706,"Syddjurs",19021,166,42962,386
2020-11-09,707,"Norddjurs",15003,85,37089,229
2020-11-09,710,"Favrskov",21622,193,48397,399
2020-11-09,727,"Odder",10922,116,22844,508
2020-11-09,730,"Randers",43443,388,97805,397
2020-11-09,740,"Silkeborg",49585,662,94026,704
2020-11-09,741,"Samsø",1446,11,3657,301
2020-11-09,746,"Skanderborg",32239,397,62678,633
2020-11-09,751,"Aarhus",202753,4543,349983,1298
2020-11-09,756,"Ikast-Brande",19129,237,41369,573
2020-11-09,760,"Ringkøbing-Skjern",25410,431,56594,762
2020-11-09,766,"Hedensted",20085,242,46722,518
2020-11-09,773,"Morsø",8492,54,20247,267
2020-11-09,779,"Skive",22423,297,45851,648
2020-11-09,787,"Thisted",21751,264,43423,608
2020-11-09,791,"Viborg",45942,394,96921,407
2020-11-09,810,"Brønderslev",21629,437,36304,1204
2020-11-09,813,"Frederikshavn",31394,463,59654,776
2020-11-09,820,"Vesthimmerlands",16684,192,36727,523
2020-11-09,825,"Læsø",890,14,1786,784
2020-11-09,840,"Rebild",13986,170,30113,565
2020-11-09,846,"Mariagerfjord",18195,182,41800,435
2020-11-09,849,"Jammerbugt",20147,359,38324,937
2020-11-09,851,"Aalborg",117484,1903,217075,877
2020-11-09,860,"Hjørring",38929,606,64483,940
2020-11-10,101,"København",378983,10316,632340,1631
2020-11-10,147,"Frederiksberg",61202,1566,104305,1501
2020-11-10,151,"Ballerup",29658,834,48602,1716
2020-11-10,153,"Brøndby",21477,841,35090,2397
2020-11-10,155,"Dragør",7983,141,14494,973
2020-11-10,157,"Gentofte",41798,990,74830,1323
2020-11-10,159,"Gladsaxe",38982,1075,69262,1552
2020-11-10,161,"Glostrup",13492,478,23128,2067
2020-11-10,163,"Herlev",17354,547,28953,1889
2020-11-10,165,"Albertslund",17017,642,27731,2315
2020-11-10,167,"Hvidovre",32828,1020,53527,1906
2020-11-10,169,"Høje-Taastrup",29582,1182,50759,2329
2020-11-10,173,"Lyngby-Taarbæk",30765,619,56214,1101
2020-11-10,175,"Rødovre",23783,740,40652,1820
2020-11-10,183,"Ishøj",14447,669,22989,2910
2020-11-10,185,"Tårnby",24240,621,42989,1445
2020-11-10,187,"Vallensbæk",10507,453,16633,2724
2020-11-10,190,"Furesø",22219,388,40965,947
2020-11-10,201,"Allerød",14333,203,25633,792
2020-11-10,210,"Fredensborg",22025,349,40865,854
2020-11-10,217,"Helsingør",32933,641,62695,1022
2020-11-10,219,"Hillerød",27951,464,51183,907
2020-11-10,223,"Hørsholm",13039,255,24864,1026
2020-11-10,230,"Rudersdal",31174,698,56728,1230
2020-11-10,240,"Egedal",24416,639,43354,1474
2020-11-10,250,"Frederikssund",22278,341,45223,754
2020-11-10,253,"Greve",26689,576,50558,1139
2020-11-10,259,"Køge",31434,769,60979,1261
2020-11-10,260,"Halsnæs",14968,169,31384,538
2020-11-10,265,"Roskilde",47467,870,87914,990
2020-11-10,269,"Solrød",13467,302,23255,1299
2020-11-10,270,"Gribskov",20315,238,41048,580
2020-11-10,306,"Odsherred",13935,158,32957,479
2020-11-10,316,"Holbæk",32980,568,71541,794
2020-11-10,320,"Faxe",17282,319,36576,872
2020-11-10,326,"Kalundborg",20574,255,48436,526
2020-11-10,329,"Ringsted",18694,326,34852,935
2020-11-10,330,"Slagelse",37611,941,79073,1190
2020-11-10,336,"Stevns",10365,168,22805,737
2020-11-10,340,"Sorø",13919,190,29881,636
2020-11-10,350,"Lejre",13977,260,27996,929
2020-11-10,360,"Lolland",19193,216,41105,525
2020-11-10,370,"Næstved",41457,506,83143,609
2020-11-10,376,"Guldborgsund",27028,257,60722,423
2020-11-10,390,"Vordingborg",19488,170,45566,373
2020-11-10,400,"Bornholm",21170,152,39499,385
2020-11-10,410,"Middelfart",17274,136,38853,350
2020-11-10,411,"Christiansø",47,0,84,0
2020-11-10,420,"Assens",17798,135,40965,330
2020-11-10,430,"Faaborg-Midtfyn",24535,230,51556,446
2020-11-10,440,"Kerteminde",11832,147,23812,617
2020-11-10,450,"Nyborg",16236,205,32009,640
2020-11-10,461,"Odense",112665,1671,204895,816
2020-11-10,479,"Svendborg",25792,276,58296,473
2020-11-10,480,"Nordfyns",13111,105,29665,354
2020-11-10,482,"Langeland",4214,31,12491,248
2020-11-10,492,"Ærø",2054,14,5964,235
2020-11-10,510,"Haderslev",22881,213,55670,383
2020-11-10,530,"Billund",13568,178,26608,669
2020-11-10,540,"Sønderborg",33958,379,74220,511
2020-11-10,550,"Tønder",17336,201,37366,538
2020-11-10,561,"Esbjerg",58937,678,115483,587
2020-11-10,563,"Fanø",1508,12,3488,344
2020-11-10,573,"Varde",22915,233,49961,466
2020-11-10,575,"Vejen",19443,249,42742,583
2020-11-10,580,"Aabenraa",25521,278,58761,473
2020-11-10,607,"Fredericia",26549,317,51377,617
2020-11-10,615,"Horsens",42814,541,90966,595
2020-11-10,621,"Kolding",44353,616,93175,661
2020-11-10,630,"Vejle",56214,686,115748,593
2020-11-10,657,"Herning",40428,649,89127,728
2020-11-10,661,"Holstebro",29822,582,58591,993
2020-11-10,665,"Lemvig",8990,161,19722,816
2020-11-10,671,"Struer",11001,224,21036,1065
2020-11-10,706,"Syddjurs",19138,172,42962,400
2020-11-10,707,"Norddjurs",15071,88,37089,237
2020-11-10,710,"Favrskov",21795,197,48397,407
2020-11-10,727,"Odder",10980,118,22844,517
2020-11-10,730,"Randers",43758,390,97805,399
2020-11-10,740,"Silkeborg",49877,679,94026,722
2020-11-10,741,"Samsø",1455,11,3657,301
2020-11-10,746,"Skanderborg",32411,404,62678,645
2020-11-10,751,"Aarhus",203617,4622,349983,1321
2020-11-10,756,"Ikast-Brande",19255,238,41369,575
2020-11-10,760,"Ringkøbing-Skjern",25609,439,56594,776
2020-11-10,766,"Hedensted",20198,246,46722,527
2020-11-10,773,"Morsø",8521,58,20247,286
2020-11-10,779,"Skive",22541,299,45851,652
2020-11-10,787,"Thisted",23447,279,43423,643
2020-11-10,791,"Viborg",46240,399,96921,412
2020-11-10,810,"Brønderslev",21732,438,36304,1206
2020-11-10,813,"Frederikshavn",33777,479,59654,803
2020-11-10,820,"Vesthimmerlands",16754,196,36727,534
2020-11-10,825,"Læsø",893,14,1786,784
2020-11-10,840,"Rebild",14084,178,30113,591
2020-11-10,846,"Mariagerfjord",18248,182,41800,435
2020-11-10,849,"Jammerbugt",20235,362,38324,945
2020-11-10,851,"Aalborg",118319,1934,217075,891
2020-11-10,860,"Hjørring",39393,608,64483,943
2020-11-11,101,"København",380988,10500,632340,1660
2020-11-11,147,"Frederiksberg",61522,1587,104305,1521
2020-11-11,151,"Ballerup",29829,854,48602,1757
2020-11-11,153,"Brøndby",21649,858,35090,2445
2020-11-11,155,"Dragør",8018,144,14494,994
2020-11-11,157,"Gentofte",42013,1003,74830,1340
2020-11-11,159,"Gladsaxe",39167,1095,69262,1581
2020-11-11,161,"Glostrup",13600,484,23128,2093
2020-11-11,163,"Herlev",17470,556,28953,1920
2020-11-11,165,"Albertslund",17080,649,27731,2340
2020-11-11,167,"Hvidovre",32970,1033,53527,1930
2020-11-11,169,"Høje-Taastrup",29717,1197,50759,2358
2020-11-11,173,"Lyngby-Taarbæk",30926,636,56214,1131
2020-11-11,175,"Rødovre",23864,752,40652,1850
2020-11-11,183,"Ishøj",14528,675,22989,2936
2020-11-11,185,"Tårnby",24398,637,42989,1482
2020-11-11,187,"Vallensbæk",10570,460,16633,2766
2020-11-11,190,"Furesø",22336,392,40965,957
2020-11-11,201,"Allerød",14395,209,25633,815
2020-11-11,210,"Fredensborg",22181,371,40865,908
2020-11-11,217,"Helsingør",33100,646,62695,1030
2020-11-11,219,"Hillerød",28073,473,51183,924
2020-11-11,223,"Hørsholm",13191,260,24864,1046
2020-11-11,230,"Rudersdal",31372,708,56728,1248
2020-11-11,240,"Egedal",24616,648,43354,1495
2020-11-11,250,"Frederikssund",22632,342,45223,756
2020-11-11,253,"Greve",26844,587,50558,1161
2020-11-11,259,"Køge",31587,779,60979,1277
2020-11-11,260,"Halsnæs",15033,176,31384,561
2020-11-11,265,"Roskilde",47737,884,87914,1006
2020-11-11,269,"Solrød",13528,304,23255,1307
2020-11-11,270,"Gribskov",20432,240,41048,585
2020-11-11,306,"Odsherred",14041,162,32957,492
2020-11-11,316,"Holbæk",33274,582,71541,814
2020-11-11,320,"Faxe",17396,325,36576,889
2020-11-11,326,"Kalundborg",20831,268,48436,553
2020-11-11,329,"Ringsted",18823,337,34852,967
2020-11-11,330,"Slagelse",37948,962,79073,1217
2020-11-11,336,"Stevns",10416,168,22805,737
2020-11-11,340,"Sorø",14043,190,29881,636
2020-11-11,350,"Lejre",14075,268,27996,957
2020-11-11,360,"Lolland",19332,218,41105,530
2020-11-11,370,"Næstved",41762,515,83143,619
2020-11-11,376,"Guldborgsund",27225,261,60722,430
2020-11-11,390,"Vordingborg",19672,175,45566,384
2020-11-11,400,"Bornholm",21397,158,39499,400
2020-11-11,410,"Middelfart",17377,141,38853,363
2020-11-11,411,"Christiansø",47,0,84,0
2020-11-11,420,"Assens",17914,137,40965,334
2020-11-11,430,"Faaborg-Midtfyn",24620,234,51556,454
2020-11-11,440,"Kerteminde",11907,147,23812,617
2020-11-11,450,"Nyborg",16332,205,32009,640
2020-11-11,461,"Odense",113258,1704,204895,832
2020-11-11,479,"Svendborg",25957,281,58296,482
2020-11-11,480,"Nordfyns",13202,106,29665,357
2020-11-11,482,"Langeland",4235,31,12491,248
2020-11-11,492,"Ærø",2072,14,5964,235
2020-11-11,510,"Haderslev",23137,218,55670,392
2020-11-11,530,"Billund",13642,182,26608,684
2020-11-11,540,"Sønderborg",34203,386,74220,520
2020-11-11,550,"Tønder",17565,208,37366,557
2020-11-11,561,"Esbjerg",59253,683,115483,591
2020-11-11,563,"Fanø",1512,12,3488,344
2020-11-11,573,"Varde",23064,240,49961,480
2020-11-11,575,"Vejen",19541,253,42742,592
2020-11-11,580,"Aabenraa",25679,283,58761,482
2020-11-11,607,"Fredericia",26710,322,51377,627
2020-11-11,615,"Horsens",43025,553,90966,608
2020-11-11,621,"Kolding",44685,632,93175,678
2020-11-11,630,"Vejle",56438,704,115748,608
2020-11-11,657,"Herning",40668,661,89127,742
2020-11-11,661,"Holstebro",29973,587,58591,1002
2020-11-11,665,"Lemvig",9043,166,19722,842
2020-11-11,671,"Struer",11114,227,21036,1079
2020-11-11,706,"Syddjurs",19234,174,42962,405
2020-11-11,707,"Norddjurs",15179,95,37089,256
2020-11-11,710,"Favrskov",21946,199,48397,411
2020-11-11,727,"Odder",11055,119,22844,521
2020-11-11,730,"Randers",44043,397,97805,406
2020-11-11,740,"Silkeborg",50181,685,94026,729
2020-11-11,741,"Samsø",1460,11,3657,301
2020-11-11,746,"Skanderborg",32610,410,62678,654
2020-11-11,751,"Aarhus",204515,4698,349983,1342
2020-11-11,756,"Ikast-Brande",19369,243,41369,587
2020-11-11,760,"Ringkøbing-Skjern",25819,442,56594,781
2020-11-11,766,"Hedensted",20305,257,46722,550
2020-11-11,773,"Morsø",8567,61,20247,301
2020-11-11,779,"Skive",22623,301,45851,656
2020-11-11,787,"Thisted",25926,288,43423,663
2020-11-11,791,"Viborg",46485,404,96921,417
2020-11-11,810,"Brønderslev",21833,439,36304,1209
2020-11-11,813,"Frederikshavn",36398,490,59654,821
2020-11-11,820,"Vesthimmerlands",16894,199,36727,542
2020-11-11,825,"Læsø",897,14,1786,784
2020-11-11,840,"Rebild",14176,182,30113,604
2020-11-11,846,"Mariagerfjord",18515,187,41800,447
2020-11-11,849,"Jammerbugt",20339,368,38324,960
2020-11-11,851,"Aalborg",119026,1958,217075,902
2020-11-11,860,"Hjørring",39767,608,64483,943
2020-11-12,101,"København",382861,10658,632340,1685
2020-11-12,147,"Frederiksberg",61776,1612,104305,1545
2020-11-12,151,"Ballerup",30002,866,48602,1782
2020-11-12,153,"Brøndby",21766,870,35090,2479
2020-11-12,155,"Dragør",8045,145,14494,1000
2020-11-12,157,"Gentofte",42257,1022,74830,1366
2020-11-12,159,"Gladsaxe",39422,1122,69262,1620
2020-11-12,161,"Glostrup",13695,488,23128,2110
2020-11-12,163,"Herlev",17588,579,28953,2000
2020-11-12,165,"Albertslund",17147,655,27731,2362
2020-11-12,167,"Hvidovre",33139,1055,53527,1971
2020-11-12,169,"Høje-Taastrup",29906,1212,50759,2388
2020-11-12,173,"Lyngby-Taarbæk",31103,653,56214,1162
2020-11-12,175,"Rødovre",23959,761,40652,1872
2020-11-12,183,"Ishøj",14587,681,22989,2962
2020-11-12,185,"Tårnby",24571,656,42989,1526
2020-11-12,187,"Vallensbæk",10654,467,16633,2808
2020-11-12,190,"Furesø",22440,399,40965,974
2020-11-12,201,"Allerød",14509,212,25633,827
2020-11-12,210,"Fredensborg",22293,382,40865,935
2020-11-12,217,"Helsingør",33296,653,62695,1042
2020-11-12,219,"Hillerød",28200,477,51183,932
2020-11-12,223,"Hørsholm",13243,265,24864,1066
2020-11-12,230,"Rudersdal",31565,717,56728,1264
2020-11-12,240,"Egedal",24814,652,43354,1504
2020-11-12,250,"Frederikssund",22898,348,45223,770
2020-11-12,253,"Greve",26978,593,50558,1173
2020-11-12,259,"Køge",31711,785,60979,1287
2020-11-12,260,"Halsnæs",15117,177,31384,564
2020-11-12,265,"Roskilde",48051,905,87914,1029
2020-11-12,269,"Solrød",13617,307,23255,1320
2020-11-12,270,"Gribskov",20563,246,41048,599
2020-11-12,306,"Odsherred",14175,162,32957,492
2020-11-12,316,"Holbæk",33527,597,71541,834
2020-11-12,320,"Faxe",17500,327,36576,894
2020-11-12,326,"Kalundborg",21020,278,48436,574
2020-11-12,329,"Ringsted",18909,344,34852,987
2020-11-12,330,"Slagelse",38194,975,79073,1233
2020-11-12,336,"Stevns",10546,171,22805,750
2020-11-12,340,"Sorø",14094,193,29881,646
2020-11-12,350,"Lejre",14176,272,27996,972
2020-11-12,360,"Lolland",19506,222,41105,540
2020-11-12,370,"Næstved",42012,530,83143,637
2020-11-12,376,"Guldborgsund",27405,262,60722,431
2020-11-12,390,"Vordingborg",19841,178,45566,391
2020-11-12,400,"Bornholm",21603,167,39499,423
2020-11-12,410,"Middelfart",17465,142,38853,365
2020-11-12,411,"Christiansø",47,0,84,0
2020-11-12,420,"Assens",18023,139,40965,339
2020-11-12,430,"Faaborg-Midtfyn",24721,235,51556,456
2020-11-12,440,"Kerteminde",12026,147,23812,617
2020-11-12,450,"Nyborg",16471,213,32009,665
2020-11-12,461,"Odense",113659,1721,204895,840
2020-11-12,479,"Svendborg",26137,286,58296,491
2020-11-12,480,"Nordfyns",13309,109,29665,367
2020-11-12,482,"Langeland",4255,31,12491,248
2020-11-12,492,"Ærø",2074,14,5964,235
2020-11-12,510,"Haderslev",23385,231,55670,415
2020-11-12,530,"Billund",13708,187,26608,703
2020-11-12,540,"Sønderborg",34509,396,74220,534
2020-11-12,550,"Tønder",17654,208,37366,557
2020-11-12,561,"Esbjerg",59438,690,115483,597
2020-11-12,563,"Fanø",1518,12,3488,344
2020-11-12,573,"Varde",23180,247,49961,494
2020-11-12,575,"Vejen",19648,256,42742,599
2020-11-12,580,"Aabenraa",25853,291,58761,495
2020-11-12,607,"Fredericia",26849,328,51377,638
