"date","mun_code","mun_name","tests","cases","population","cases_per_100K"
2020-04-22,240,"Egedal",1060,132,43335,305
2020-04-22,250,"Frederikssund",1004,65,45332,143
2020-04-22,253,"Greve",752,69,50267,137
2020-04-22,259,"Køge",907,97,60675,160
2020-04-22,260,"Halsnæs",658,30,31271,96
2020-04-22,265,"Roskilde",1381,118,87577,135
2020-04-22,269,"Solrød",357,35,23065,152
2020-04-22,270,"Gribskov",973,55,41195,134
2020-04-22,306,"Odsherred",480,30,33122,91
2020-04-22,316,"Holbæk",1202,95,71297,133
2020-04-22,320,"Faxe",548,39,36513,107
2020-04-22,326,"Kalundborg",662,48,48681,99
2020-04-22,329,"Ringsted",487,30,34725,86
2020-04-22,330,"Slagelse",1681,249,79073,315
2020-04-22,336,"Stevns",307,19,22782,83
2020-04-22,340,"Sorø",485,49,29834,164
2020-04-22,350,"Lejre",447,37,27775,133
2020-04-22,360,"Lolland",722,54,41615,130
2020-04-22,370,"Næstved",1342,106,82991,128
2020-04-22,376,"Guldborgsund",987,54,60930,89
2020-04-22,390,"Vordingborg",642,29,45816,63
2020-04-22,400,"Bornholm",981,57,39572,144
2020-04-22,410,"Middelfart",749,39,38553,101
2020-04-22,411,"Christiansø",3,NA,90,NA
2020-04-22,420,"Assens",640,19,41212,46
2020-04-22,430,"Faaborg-Midtfyn",738,29,51809,56
2020-04-22,440,"Kerteminde",395,12,23773,50
2020-04-22,450,"Nyborg",518,32,32042,100
2020-04-22,461,"Odense",3686,153,204182,75
2020-04-22,479,"Svendborg",1231,77,58599,131
2020-04-22,480,"Nordfyns",485,14,29693,47
2020-04-22,482,"Langeland",200,NA,12560,NA
2020-04-22,492,"Ærø",76,NA,6058,NA
2020-04-22,510,"Haderslev",624,NA,55857,NA
2020-04-22,530,"Billund",344,18,26629,68
2020-04-22,540,"Sønderborg",889,12,74561,16
2020-04-22,550,"Tønder",389,12,37587,32
2020-04-22,561,"Esbjerg",1923,110,115652,95
2020-04-22,563,"Fanø",36,NA,3404,NA
2020-04-22,573,"Varde",700,15,50129,30
2020-04-22,575,"Vejen",586,22,42863,51
2020-04-22,580,"Aabenraa",897,38,59035,64
2020-04-22,607,"Fredericia",957,37,51427,72
2020-04-22,615,"Horsens",1350,34,90370,38
2020-04-22,621,"Kolding",1751,100,92893,108
2020-04-22,630,"Vejle",1983,71,114830,62
2020-04-22,657,"Herning",1628,216,88917,243
2020-04-22,661,"Holstebro",1502,207,58504,354
2020-04-22,665,"Lemvig",246,19,19998,95
2020-04-22,671,"Struer",334,28,21143,132
2020-04-22,706,"Syddjurs",631,13,42768,30
2020-04-22,707,"Norddjurs",497,NA,37680,NA
2020-04-22,710,"Favrskov",649,24,48374,50
2020-04-22,727,"Odder",323,NA,22675,NA
2020-04-22,730,"Randers",1230,23,97909,23
2020-04-22,740,"Silkeborg",1503,98,93054,105
2020-04-22,741,"Samsø",48,NA,3684,NA
2020-04-22,746,"Skanderborg",1033,47,61974,76
2020-04-22,751,"Aarhus",6129,304,345332,88
2020-04-22,756,"Ikast-Brande",542,36,41282,87
2020-04-22,760,"Ringkøbing-Skjern",728,58,56930,102
2020-04-22,766,"Hedensted",596,13,46747,28
2020-04-22,773,"Morsø",342,15,20403,74
2020-04-22,779,"Skive",571,35,46224,76
2020-04-22,787,"Thisted",667,31,43660,71
2020-04-22,791,"Viborg",1376,75,97113,77
2020-04-22,810,"Brønderslev",658,34,36370,93
2020-04-22,813,"Frederikshavn",708,14,59987,23
2020-04-22,820,"Vesthimmerlands",684,43,37121,116
2020-04-22,825,"Læsø",13,NA,1806,NA
2020-04-22,840,"Rebild",479,11,29916,37
2020-04-22,846,"Mariagerfjord",649,28,42055,67
2020-04-22,849,"Jammerbugt",610,19,38460,49
2020-04-22,851,"Aalborg",3493,135,215312,63
2020-04-22,860,"Hjørring",1008,23,64665,36
2020-04-23,101,"København",16328,1596,623404,256
2020-04-23,147,"Frederiksberg",2818,303,103960,291
2020-04-23,151,"Ballerup",1406,136,48458,281
2020-04-23,153,"Brøndby",926,110,35397,311
2020-04-23,155,"Dragør",319,26,14270,182
2020-04-23,157,"Gentofte",1889,189,75176,251
2020-04-23,159,"Gladsaxe",1840,181,69681,260
2020-04-23,161,"Glostrup",734,105,22615,464
2020-04-23,163,"Herlev",780,82,28786,285
2020-04-23,165,"Albertslund",822,98,27877,352
2020-04-23,167,"Hvidovre",1565,197,53416,369
2020-04-23,169,"Høje-Taastrup",1162,115,50686,227
2020-04-23,173,"Lyngby-Taarbæk",1405,111,55790,199
2020-04-23,175,"Rødovre",1034,105,40052,262
2020-04-23,183,"Ishøj",577,69,22946,301
2020-04-23,185,"Tårnby",1008,70,42984,163
2020-04-23,187,"Vallensbæk",475,75,16654,450
2020-04-23,190,"Furesø",951,58,41069,141
2020-04-23,201,"Allerød",550,21,25646,82
2020-04-23,210,"Fredensborg",886,37,40819,91
2020-04-23,217,"Helsingør",1536,97,62567,155
2020-04-23,219,"Hillerød",1233,80,50998,157
2020-04-23,223,"Hørsholm",601,52,25007,208
2020-04-23,230,"Rudersdal",1324,103,56509,182
2020-04-23,240,"Egedal",1106,140,43335,323
2020-04-23,250,"Frederikssund",1052,67,45332,148
2020-04-23,253,"Greve",791,69,50267,137
2020-04-23,259,"Køge",966,99,60675,163
2020-04-23,260,"Halsnæs",684,31,31271,99
2020-04-23,265,"Roskilde",1467,122,87577,139
2020-04-23,269,"Solrød",380,35,23065,152
2020-04-23,270,"Gribskov",1011,55,41195,134
2020-04-23,306,"Odsherred",544,33,33122,100
2020-04-23,316,"Holbæk",1325,103,71297,144
2020-04-23,320,"Faxe",592,42,36513,115
2020-04-23,326,"Kalundborg",723,50,48681,103
2020-04-23,329,"Ringsted",533,30,34725,86
2020-04-23,330,"Slagelse",1805,255,79073,322
2020-04-23,336,"Stevns",332,20,22782,88
2020-04-23,340,"Sorø",531,49,29834,164
2020-04-23,350,"Lejre",484,37,27775,133
2020-04-23,360,"Lolland",801,56,41615,135
2020-04-23,370,"Næstved",1472,108,82991,130
2020-04-23,376,"Guldborgsund",1099,56,60930,92
2020-04-23,390,"Vordingborg",716,31,45816,68
2020-04-23,400,"Bornholm",1062,58,39572,147
2020-04-23,410,"Middelfart",820,41,38553,106
2020-04-23,411,"Christiansø",3,NA,90,NA
2020-04-23,420,"Assens",677,19,41212,46
2020-04-23,430,"Faaborg-Midtfyn",800,29,51809,56
2020-04-23,440,"Kerteminde",424,12,23773,50
2020-04-23,450,"Nyborg",550,32,32042,100
2020-04-23,461,"Odense",3946,154,204182,75
2020-04-23,479,"Svendborg",1277,77,58599,131
2020-04-23,480,"Nordfyns",516,14,29693,47
2020-04-23,482,"Langeland",207,NA,12560,NA
2020-04-23,492,"Ærø",81,NA,6058,NA
2020-04-23,510,"Haderslev",703,NA,55857,NA
2020-04-23,530,"Billund",380,18,26629,68
2020-04-23,540,"Sønderborg",991,13,74561,17
2020-04-23,550,"Tønder",433,12,37587,32
2020-04-23,561,"Esbjerg",2086,110,115652,95
2020-04-23,563,"Fanø",39,NA,3404,NA
2020-04-23,573,"Varde",742,15,50129,30
2020-04-23,575,"Vejen",631,22,42863,51
2020-04-23,580,"Aabenraa",1011,39,59035,66
2020-04-23,607,"Fredericia",1045,38,51427,74
2020-04-23,615,"Horsens",1464,34,90370,38
2020-04-23,621,"Kolding",1930,100,92893,108
2020-04-23,630,"Vejle",2171,71,114830,62
2020-04-23,657,"Herning",1735,224,88917,252
2020-04-23,661,"Holstebro",1602,213,58504,364
2020-04-23,665,"Lemvig",256,20,19998,100
2020-04-23,671,"Struer",358,29,21143,137
2020-04-23,706,"Syddjurs",679,13,42768,30
2020-04-23,707,"Norddjurs",526,NA,37680,NA
2020-04-23,710,"Favrskov",706,24,48374,50
2020-04-23,727,"Odder",355,NA,22675,NA
2020-04-23,730,"Randers",1328,23,97909,23
2020-04-23,740,"Silkeborg",1681,99,93054,106
2020-04-23,741,"Samsø",49,NA,3684,NA
2020-04-23,746,"Skanderborg",1125,48,61974,77
2020-04-23,751,"Aarhus",6614,305,345332,88
2020-04-23,756,"Ikast-Brande",592,38,41282,92
2020-04-23,760,"Ringkøbing-Skjern",781,59,56930,104
2020-04-23,766,"Hedensted",666,13,46747,28
2020-04-23,773,"Morsø",377,16,20403,78
2020-04-23,779,"Skive",634,39,46224,84
2020-04-23,787,"Thisted",726,31,43660,71
2020-04-23,791,"Viborg",1566,79,97113,81
2020-04-23,810,"Brønderslev",727,36,36370,99
2020-04-23,813,"Frederikshavn",783,14,59987,23
2020-04-23,820,"Vesthimmerlands",756,43,37121,116
2020-04-23,825,"Læsø",19,NA,1806,NA
2020-04-23,840,"Rebild",536,14,29916,47
2020-04-23,846,"Mariagerfjord",753,29,42055,69
2020-04-23,849,"Jammerbugt",668,20,38460,52
2020-04-23,851,"Aalborg",3901,135,215312,63
2020-04-23,860,"Hjørring",1107,23,64665,36
2020-04-24,101,"København",17295,1620,623404,260
2020-04-24,147,"Frederiksberg",2929,303,103960,291
2020-04-24,151,"Ballerup",1464,137,48458,283
2020-04-24,153,"Brøndby",976,115,35397,325
2020-04-24,155,"Dragør",330,26,14270,182
2020-04-24,157,"Gentofte",1976,190,75176,253
2020-04-24,159,"Gladsaxe",1948,186,69681,267
2020-04-24,161,"Glostrup",780,107,22615,473
2020-04-24,163,"Herlev",815,84,28786,292
2020-04-24,165,"Albertslund",860,102,27877,366
2020-04-24,167,"Hvidovre",1653,204,53416,382
2020-04-24,169,"Høje-Taastrup",1218,118,50686,233
2020-04-24,173,"Lyngby-Taarbæk",1476,111,55790,199
2020-04-24,175,"Rødovre",1089,109,40052,272
2020-04-24,183,"Ishøj",603,78,22946,340
2020-04-24,185,"Tårnby",1055,72,42984,168
2020-04-24,187,"Vallensbæk",502,76,16654,456
2020-04-24,190,"Furesø",1013,58,41069,141
2020-04-24,201,"Allerød",582,21,25646,82
2020-04-24,210,"Fredensborg",945,38,40819,93
2020-04-24,217,"Helsingør",1668,97,62567,155
2020-04-24,219,"Hillerød",1323,80,50998,157
2020-04-24,223,"Hørsholm",643,52,25007,208
2020-04-24,230,"Rudersdal",1385,105,56509,186
2020-04-24,240,"Egedal",1187,145,43335,335
2020-04-24,250,"Frederikssund",1143,68,45332,150
2020-04-24,253,"Greve",823,71,50267,141
2020-04-24,259,"Køge",1011,102,60675,168
2020-04-24,260,"Halsnæs",728,31,31271,99
2020-04-24,265,"Roskilde",1524,123,87577,140
2020-04-24,269,"Solrød",392,35,23065,152
2020-04-24,270,"Gribskov",1075,55,41195,134
2020-04-24,306,"Odsherred",587,34,33122,103
2020-04-24,316,"Holbæk",1452,107,71297,150
2020-04-24,320,"Faxe",617,43,36513,118
2020-04-24,326,"Kalundborg",788,53,48681,109
2020-04-24,329,"Ringsted",574,30,34725,86
2020-04-24,330,"Slagelse",1934,258,79073,326
2020-04-24,336,"Stevns",343,20,22782,88
2020-04-24,340,"Sorø",582,49,29834,164
2020-04-24,350,"Lejre",515,37,27775,133
2020-04-24,360,"Lolland",865,59,41615,142
2020-04-24,370,"Næstved",1618,111,82991,134
2020-04-24,376,"Guldborgsund",1188,57,60930,94
2020-04-24,390,"Vordingborg",786,34,45816,74
2020-04-24,400,"Bornholm",1086,58,39572,147
2020-04-24,410,"Middelfart",886,41,38553,106
2020-04-24,411,"Christiansø",3,NA,90,NA
2020-04-24,420,"Assens",745,19,41212,46
2020-04-24,430,"Faaborg-Midtfyn",898,29,51809,56
2020-04-24,440,"Kerteminde",451,12,23773,50
2020-04-24,450,"Nyborg",599,32,32042,100
2020-04-24,461,"Odense",4358,154,204182,75
2020-04-24,479,"Svendborg",1383,77,58599,131
2020-04-24,480,"Nordfyns",586,14,29693,47
2020-04-24,482,"Langeland",231,NA,12560,NA
2020-04-24,492,"Ærø",90,NA,6058,NA
2020-04-24,510,"Haderslev",784,NA,55857,NA
2020-04-24,530,"Billund",403,18,26629,68
2020-04-24,540,"Sønderborg",1117,14,74561,19
2020-04-24,550,"Tønder",478,12,37587,32
2020-04-24,561,"Esbjerg",2282,110,115652,95
2020-04-24,563,"Fanø",46,NA,3404,NA
2020-04-24,573,"Varde",803,17,50129,34
2020-04-24,575,"Vejen",705,22,42863,51
2020-04-24,580,"Aabenraa",1105,39,59035,66
2020-04-24,607,"Fredericia",1130,38,51427,74
2020-04-24,615,"Horsens",1548,35,90370,39
2020-04-24,621,"Kolding",2114,102,92893,110
2020-04-24,630,"Vejle",2352,71,114830,62
2020-04-24,657,"Herning",1833,229,88917,258
2020-04-24,661,"Holstebro",1669,217,58504,371
2020-04-24,665,"Lemvig",273,20,19998,100
2020-04-24,671,"Struer",394,29,21143,137
2020-04-24,706,"Syddjurs",720,13,42768,30
2020-04-24,707,"Norddjurs",561,NA,37680,NA
2020-04-24,710,"Favrskov",745,24,48374,50
2020-04-24,727,"Odder",374,NA,22675,NA
2020-04-24,730,"Randers",1451,23,97909,23
2020-04-24,740,"Silkeborg",1831,102,93054,110
2020-04-24,741,"Samsø",51,NA,3684,NA
2020-04-24,746,"Skanderborg",1186,48,61974,77
2020-04-24,751,"Aarhus",7034,305,345332,88
2020-04-24,756,"Ikast-Brande",628,39,41282,94
2020-04-24,760,"Ringkøbing-Skjern",838,60,56930,105
2020-04-24,766,"Hedensted",714,13,46747,28
2020-04-24,773,"Morsø",468,16,20403,78
2020-04-24,779,"Skive",691,41,46224,89
2020-04-24,787,"Thisted",833,32,43660,73
2020-04-24,791,"Viborg",1685,81,97113,83
2020-04-24,810,"Brønderslev",816,36,36370,99
2020-04-24,813,"Frederikshavn",902,14,59987,23
2020-04-24,820,"Vesthimmerlands",825,43,37121,116
2020-04-24,825,"Læsø",24,NA,1806,NA
2020-04-24,840,"Rebild",599,13,29916,43
2020-04-24,846,"Mariagerfjord",835,30,42055,71
2020-04-24,849,"Jammerbugt",758,21,38460,55
2020-04-24,851,"Aalborg",4437,137,215312,64
2020-04-24,860,"Hjørring",1250,23,64665,36
2020-04-27,101,"København",20126,1707,623404,274
2020-04-27,147,"Frederiksberg",3353,315,103960,303
2020-04-27,151,"Ballerup",1752,144,48458,297
2020-04-27,153,"Brøndby",1117,118,35397,333
2020-04-27,155,"Dragør",380,27,14270,189
2020-04-27,157,"Gentofte",2312,201,75176,267
2020-04-27,159,"Gladsaxe",2341,195,69681,280
2020-04-27,161,"Glostrup",919,111,22615,491
2020-04-27,163,"Herlev",1043,87,28786,302
2020-04-27,165,"Albertslund",980,114,27877,409
2020-04-27,167,"Hvidovre",1990,220,53416,412
2020-04-27,169,"Høje-Taastrup",1397,127,50686,251
2020-04-27,173,"Lyngby-Taarbæk",1769,118,55790,212
2020-04-27,175,"Rødovre",1337,115,40052,287
2020-04-27,183,"Ishøj",681,87,22946,379
2020-04-27,185,"Tårnby",1251,75,42984,174
2020-04-27,187,"Vallensbæk",561,78,16654,468
2020-04-27,190,"Furesø",1275,60,41069,146
2020-04-27,201,"Allerød",706,24,25646,94
2020-04-27,210,"Fredensborg",1187,48,40819,118
2020-04-27,217,"Helsingør",2072,106,62567,169
2020-04-27,219,"Hillerød",1642,87,50998,171
2020-04-27,223,"Hørsholm",768,53,25007,212
2020-04-27,230,"Rudersdal",1717,116,56509,205
2020-04-27,240,"Egedal",1485,173,43335,399
2020-04-27,250,"Frederikssund",1371,76,45332,168
2020-04-27,253,"Greve",1004,76,50267,151
2020-04-27,259,"Køge",1253,104,60675,171
2020-04-27,260,"Halsnæs",883,33,31271,106
2020-04-27,265,"Roskilde",1867,134,87577,153
2020-04-27,269,"Solrød",460,38,23065,165
2020-04-27,270,"Gribskov",1293,59,41195,143
2020-04-27,306,"Odsherred",760,41,33122,124
2020-04-27,316,"Holbæk",1839,120,71297,168
2020-04-27,320,"Faxe",793,46,36513,126
2020-04-27,326,"Kalundborg",982,56,48681,115
2020-04-27,329,"Ringsted",706,30,34725,86
2020-04-27,330,"Slagelse",2378,274,79073,347
2020-04-27,336,"Stevns",430,21,22782,92
2020-04-27,340,"Sorø",739,50,29834,168
2020-04-27,350,"Lejre",627,40,27775,144
2020-04-27,360,"Lolland",1044,68,41615,163
2020-04-27,370,"Næstved",3005,117,82991,141
2020-04-27,376,"Guldborgsund",1513,64,60930,105
2020-04-27,390,"Vordingborg",1107,37,45816,81
2020-04-27,400,"Bornholm",1234,60,39572,152
2020-04-27,410,"Middelfart",1085,41,38553,106
2020-04-27,411,"Christiansø",3,NA,90,NA
2020-04-27,420,"Assens",963,19,41212,46
2020-04-27,430,"Faaborg-Midtfyn",1180,29,51809,56
2020-04-27,440,"Kerteminde",573,13,23773,55
2020-04-27,450,"Nyborg",808,33,32042,103
2020-04-27,461,"Odense",5779,162,204182,79
2020-04-27,479,"Svendborg",1838,78,58599,133
2020-04-27,480,"Nordfyns",755,14,29693,47
2020-04-27,482,"Langeland",312,NA,12560,NA
2020-04-27,492,"Ærø",122,NA,6058,NA
2020-04-27,510,"Haderslev",989,NA,55857,NA
2020-04-27,530,"Billund",503,19,26629,71
2020-04-27,540,"Sønderborg",1373,14,74561,19
2020-04-27,550,"Tønder",612,12,37587,32
2020-04-27,561,"Esbjerg",2883,113,115652,98
2020-04-27,563,"Fanø",60,NA,3404,NA
2020-04-27,573,"Varde",1010,18,50129,36
2020-04-27,575,"Vejen",884,22,42863,51
2020-04-27,580,"Aabenraa",1428,41,59035,69
2020-04-27,607,"Fredericia",1337,38,51427,74
2020-04-27,615,"Horsens",1902,37,90370,41
2020-04-27,621,"Kolding",2567,102,92893,110
2020-04-27,630,"Vejle",2804,72,114830,63
2020-04-27,657,"Herning",2253,240,88917,270
2020-04-27,661,"Holstebro",2018,234,58504,400
2020-04-27,665,"Lemvig",348,22,19998,110
2020-04-27,671,"Struer",476,29,21143,137
2020-04-27,706,"Syddjurs",880,13,42768,30
2020-04-27,707,"Norddjurs",670,NA,37680,NA
2020-04-27,710,"Favrskov",940,24,48374,50
2020-04-27,727,"Odder",472,NA,22675,NA
2020-04-27,730,"Randers",1900,26,97909,27
2020-04-27,740,"Silkeborg",2232,112,93054,120
2020-04-27,741,"Samsø",55,NA,3684,NA
2020-04-27,746,"Skanderborg",1426,50,61974,81
2020-04-27,751,"Aarhus",8721,320,345332,93
2020-04-27,756,"Ikast-Brande",857,46,41282,111
2020-04-27,760,"Ringkøbing-Skjern",1021,63,56930,111
2020-04-27,766,"Hedensted",883,13,46747,28
2020-04-27,773,"Morsø",582,17,20403,83
2020-04-27,779,"Skive",908,43,46224,93
2020-04-27,787,"Thisted",1055,32,43660,73
2020-04-27,791,"Viborg",2344,87,97113,90
2020-04-27,810,"Brønderslev",1080,37,36370,102
2020-04-27,813,"Frederikshavn",1210,14,59987,23
2020-04-27,820,"Vesthimmerlands",1004,44,37121,119
2020-04-27,825,"Læsø",38,NA,1806,NA
2020-04-27,840,"Rebild",800,13,29916,43
2020-04-27,846,"Mariagerfjord",1071,30,42055,71
2020-04-27,849,"Jammerbugt",1005,21,38460,55
2020-04-27,851,"Aalborg",6076,139,215312,65
2020-04-27,860,"Hjørring",1728,23,64665,36
2020-04-28,101,"København",21220,1742,623404,279
2020-04-28,147,"Frederiksberg",3530,321,103960,309
2020-04-28,151,"Ballerup",1887,145,48458,299
2020-04-28,153,"Brøndby",1180,119,35397,336
2020-04-28,155,"Dragør",400,27,14270,189
2020-04-28,157,"Gentofte",2484,205,75176,273
2020-04-28,159,"Gladsaxe",2496,201,69681,288
2020-04-28,161,"Glostrup",965,111,22615,491
2020-04-28,163,"Herlev",1133,89,28786,309
2020-04-28,165,"Albertslund",1047,115,27877,413
2020-04-28,167,"Hvidovre",2107,224,53416,419
2020-04-28,169,"Høje-Taastrup",1460,129,50686,255
2020-04-28,173,"Lyngby-Taarbæk",1908,124,55790,222
2020-04-28,175,"Rødovre",1406,116,40052,290
2020-04-28,183,"Ishøj",710,89,22946,388
2020-04-28,185,"Tårnby",1312,76,42984,177
2020-04-28,187,"Vallensbæk",588,80,16654,480
2020-04-28,190,"Furesø",1442,61,41069,149
2020-04-28,201,"Allerød",758,25,25646,97
2020-04-28,210,"Fredensborg",1293,50,40819,122
2020-04-28,217,"Helsingør",2340,108,62567,173
2020-04-28,219,"Hillerød",1807,88,50998,173
2020-04-28,223,"Hørsholm",837,54,25007,216
2020-04-28,230,"Rudersdal",1835,122,56509,216
2020-04-28,240,"Egedal",1600,176,43335,406
2020-04-28,250,"Frederikssund",1478,79,45332,174
2020-04-28,253,"Greve",1081,78,50267,155
2020-04-28,259,"Køge",1371,108,60675,178
2020-04-28,260,"Halsnæs",941,33,31271,106
2020-04-28,265,"Roskilde",2017,135,87577,154
2020-04-28,269,"Solrød",489,40,23065,173
2020-04-28,270,"Gribskov",1389,62,41195,151
2020-04-28,306,"Odsherred",789,41,33122,124
2020-04-28,316,"Holbæk",1957,126,71297,177
2020-04-28,320,"Faxe",853,47,36513,129
2020-04-28,326,"Kalundborg",1032,57,48681,117
2020-04-28,329,"Ringsted",747,31,34725,89
2020-04-28,330,"Slagelse",2504,278,79073,352
2020-04-28,336,"Stevns",465,22,22782,97
2020-04-28,340,"Sorø",776,50,29834,168
2020-04-28,350,"Lejre",661,41,27775,148
2020-04-28,360,"Lolland",1099,70,41615,168
2020-04-28,370,"Næstved",3138,119,82991,143
2020-04-28,376,"Guldborgsund",1600,64,60930,105
2020-04-28,390,"Vordingborg",1150,38,45816,83
2020-04-28,400,"Bornholm",1314,61,39572,154
2020-04-28,410,"Middelfart",1147,41,38553,106
2020-04-28,411,"Christiansø",3,NA,90,NA
2020-04-28,420,"Assens",1056,19,41212,46
2020-04-28,430,"Faaborg-Midtfyn",1318,30,51809,58
2020-04-28,440,"Kerteminde",638,13,23773,55
2020-04-28,450,"Nyborg",879,33,32042,103
2020-04-28,461,"Odense",6355,162,204182,79
2020-04-28,479,"Svendborg",1973,80,58599,137
2020-04-28,480,"Nordfyns",816,14,29693,47
2020-04-28,482,"Langeland",342,NA,12560,NA
2020-04-28,492,"Ærø",134,NA,6058,NA
2020-04-28,510,"Haderslev",1101,NA,55857,NA
2020-04-28,530,"Billund",548,20,26629,75
2020-04-28,540,"Sønderborg",1554,15,74561,20
2020-04-28,550,"Tønder",682,12,37587,32
2020-04-28,561,"Esbjerg",3128,114,115652,99
2020-04-28,563,"Fanø",66,NA,3404,NA
2020-04-28,573,"Varde",1105,18,50129,36
2020-04-28,575,"Vejen",947,22,42863,51
2020-04-28,580,"Aabenraa",1580,41,59035,69
2020-04-28,607,"Fredericia",1412,38,51427,74
2020-04-28,615,"Horsens",2031,37,90370,41
2020-04-28,621,"Kolding",2699,102,92893,110
2020-04-28,630,"Vejle",2943,72,114830,63
2020-04-28,657,"Herning",2380,241,88917,271
2020-04-28,661,"Holstebro",2130,236,58504,403
2020-04-28,665,"Lemvig",376,22,19998,110
2020-04-28,671,"Struer",501,29,21143,137
2020-04-28,706,"Syddjurs",929,13,42768,30
2020-04-28,707,"Norddjurs",710,NA,37680,NA
2020-04-28,710,"Favrskov",1015,24,48374,50
2020-04-28,727,"Odder",494,NA,22675,NA
2020-04-28,730,"Randers",2039,27,97909,28
2020-04-28,740,"Silkeborg",2380,114,93054,123
2020-04-28,741,"Samsø",56,NA,3684,NA
2020-04-28,746,"Skanderborg",1514,50,61974,81
2020-04-28,751,"Aarhus",9178,321,345332,93
2020-04-28,756,"Ikast-Brande",915,47,41282,114
2020-04-28,760,"Ringkøbing-Skjern",1084,67,56930,118
2020-04-28,766,"Hedensted",945,13,46747,28
2020-04-28,773,"Morsø",602,17,20403,83
2020-04-28,779,"Skive",958,44,46224,95
2020-04-28,787,"Thisted",1102,32,43660,73
2020-04-28,791,"Viborg",2491,87,97113,90
2020-04-28,810,"Brønderslev",1328,40,36370,110
2020-04-28,813,"Frederikshavn",1301,14,59987,23
2020-04-28,820,"Vesthimmerlands",1060,45,37121,121
2020-04-28,825,"Læsø",38,NA,1806,NA
2020-04-28,840,"Rebild",871,13,29916,43
2020-04-28,846,"Mariagerfjord",1158,31,42055,74
2020-04-28,849,"Jammerbugt",1079,22,38460,57
2020-04-28,851,"Aalborg",6729,141,215312,65
2020-04-28,860,"Hjørring",1876,23,64665,36
2020-04-29,101,"København",22969,1786,623404,286
2020-04-29,147,"Frederiksberg",3791,327,103960,315
2020-04-29,151,"Ballerup",2032,147,48458,303
2020-04-29,153,"Brøndby",1269,120,35397,339
2020-04-29,155,"Dragør",442,27,14270,189
2020-04-29,157,"Gentofte",2639,206,75176,274
2020-04-29,159,"Gladsaxe",2679,204,69681,293
2020-04-29,161,"Glostrup",1032,117,22615,517
2020-04-29,163,"Herlev",1210,92,28786,320
2020-04-29,165,"Albertslund",1120,118,27877,423
2020-04-29,167,"Hvidovre",2242,229,53416,429
2020-04-29,169,"Høje-Taastrup",1565,133,50686,262
2020-04-29,173,"Lyngby-Taarbæk",2022,125,55790,224
2020-04-29,175,"Rødovre",1498,116,40052,290
2020-04-29,183,"Ishøj",767,96,22946,418
2020-04-29,185,"Tårnby",1420,79,42984,184
2020-04-29,187,"Vallensbæk",621,82,16654,492
2020-04-29,190,"Furesø",1532,61,41069,149
2020-04-29,201,"Allerød",809,24,25646,94
2020-04-29,210,"Fredensborg",1401,52,40819,127
2020-04-29,217,"Helsingør",2527,115,62567,184
2020-04-29,219,"Hillerød",2004,88,50998,173
2020-04-29,223,"Hørsholm",883,54,25007,216
2020-04-29,230,"Rudersdal",1963,124,56509,219
2020-04-29,240,"Egedal",1695,177,43335,408
2020-04-29,250,"Frederikssund",1576,79,45332,174
2020-04-29,253,"Greve",1157,80,50267,159
2020-04-29,259,"Køge",1466,109,60675,180
2020-04-29,260,"Halsnæs",1019,34,31271,109
2020-04-29,265,"Roskilde",2200,139,87577,159
2020-04-29,269,"Solrød",527,40,23065,173
2020-04-29,270,"Gribskov",1472,64,41195,155
2020-04-29,306,"Odsherred",830,43,33122,130
2020-04-29,316,"Holbæk",2055,127,71297,178
2020-04-29,320,"Faxe",933,48,36513,131
2020-04-29,326,"Kalundborg",1095,57,48681,117
2020-04-29,329,"Ringsted",801,32,34725,92
2020-04-29,330,"Slagelse",2701,282,79073,357
2020-04-29,336,"Stevns",509,23,22782,101
2020-04-29,340,"Sorø",823,51,29834,171
2020-04-29,350,"Lejre",700,41,27775,148
2020-04-29,360,"Lolland",1156,72,41615,173
2020-04-29,370,"Næstved",3820,121,82991,146
2020-04-29,376,"Guldborgsund",1680,64,60930,105
2020-04-29,390,"Vordingborg",1239,40,45816,87
2020-04-29,400,"Bornholm",1429,64,39572,162
2020-04-29,410,"Middelfart",1213,41,38553,106
2020-04-29,411,"Christiansø",3,NA,90,NA
2020-04-29,420,"Assens",1133,19,41212,46
2020-04-29,430,"Faaborg-Midtfyn",1432,30,51809,58
2020-04-29,440,"Kerteminde",691,13,23773,55
2020-04-29,450,"Nyborg",940,33,32042,103
2020-04-29,461,"Odense",6927,162,204182,79
2020-04-29,479,"Svendborg",2119,81,58599,138
2020-04-29,480,"Nordfyns",882,14,29693,47
2020-04-29,482,"Langeland",366,NA,12560,NA
2020-04-29,492,"Ærø",162,NA,6058,NA
2020-04-29,510,"Haderslev",1157,NA,55857,NA
2020-04-29,530,"Billund",575,20,26629,75
2020-04-29,540,"Sønderborg",1722,15,74561,20
2020-04-29,550,"Tønder",707,12,37587,32
2020-04-29,561,"Esbjerg",3304,115,115652,99
2020-04-29,563,"Fanø",69,NA,3404,NA
2020-04-29,573,"Varde",1162,18,50129,36
2020-04-29,575,"Vejen",991,22,42863,51
2020-04-29,580,"Aabenraa",1643,41,59035,69
2020-04-29,607,"Fredericia",1464,38,51427,74
2020-04-29,615,"Horsens",2193,37,90370,41
2020-04-29,621,"Kolding",2789,102,92893,110
2020-04-29,630,"Vejle",3075,72,114830,63
